url,judul,channel
https://www.bloombergtechnoz.com/detail-news/69436/keluhan-pasar-mangga-dua-absen-dalam-negosiasi-tarif-as,Keluhan Pasar Mangga Dua Absen dalam Negosiasi Tarif AS - Bloomberg Technoz,Bloombergtechnoz
https://money.kompas.com/read/2025/04/25/191700026/airlangga-sebut-indonesia-masuk-20-negara-pertama-yang-resmi-negosiasi,Airlangga Sebut Indonesia Masuk 20 Negara Pertama yang Resmi Negosiasi Kebijakan Tarif dengan AS - Kompas.com,Kompas
https://www.kompas.id/artikel/qris-lebih-dari-solusi-transaksi-digital,"QRIS, Lebih dari Solusi Transaksi Digital - Kompas.id",Kompas
https://finance.detik.com/berita-ekonomi-bisnis/d-7886838/sri-mulyani-ungkap-perjuangan-lunakkan-trump-lewat-negosiasi,Sri Mulyani Ungkap Perjuangan Lunakkan Trump Lewat Negosiasi - detikFinance,Detik
https://katadata.co.id/ekonomi-hijau/energi-baru/6810aad0dcbe4/impor-komponen-dari-cina-industri-plts-ri-diprediksi-kebal-dampak-tarif-trump,"Impor Komponen dari Cina, Industri PLTS RI Diprediksi Kebal Dampak Tarif Trump - Katadata.co.id",Katadata
https://money.kompas.com/read/2025/04/29/225501126/harga-produk-adidas-di-as-terancam-naik-akibat-tarif-impor,Harga Produk Adidas di AS Terancam Naik akibat Tarif Impor - Kompas.com,Kompas
https://finance.detik.com/berita-ekonomi-bisnis/d-7885275/amazon-mau-lanjut-investasi-rp-84-t-ke-ri-di-tengah-gonjang-ganjing-tarif-trump,Amazon Mau Lanjut Investasi Rp 84 T ke RI di Tengah Gonjang-ganjing Tarif Trump - detikFinance,Detik
https://www.cnnindonesia.com/internasional/20250425224204-134-1222799/trump-klaim-ditelepon-xi-jinping-itu-bukan-pertanda-dia-lemah,Trump Klaim Ditelepon Xi Jinping: Itu Bukan Pertanda Dia Lemah - CNN Indonesia,CNN Indonesia
https://finance.detik.com/foto-bisnis/d-7886064/berjuang-lunakkan-trump-trio-utusan-prabowo-bertemu-menkeu-as,"Berjuang Lunakkan Trump, Trio Utusan Prabowo Bertemu Menkeu AS - detikFinance",Detik
https://ekonomi.bisnis.com/read/20250429/9/1873010/investasi-china-hingga-as-di-ri-turun-pada-kuartal-i2025-efek-ancaman-tarif-trump,"Investasi China hingga AS di RI Turun pada Kuartal I/2025, Efek Ancaman Tarif Trump? - Bisnis.com",Bisnis Indonesia
https://finance.detik.com/berita-ekonomi-bisnis/d-7885446/china-ancang-ancang-bebaskan-sejumlah-barang-as-dari-tarif-125,China Ancang-ancang Bebaskan Sejumlah Barang AS dari Tarif 125% - detikFinance,Detik
https://www.cnnindonesia.com/internasional/20250429130159-134-1223865/pm-kanada-trump-khianati-kita-relasi-lama-dengan-as-tamat,"PM Kanada: Trump Khianati Kita, Relasi Lama dengan AS Tamat - CNN Indonesia",CNN Indonesia
https://ekbis.sindonews.com/read/1560581/34/15-negara-bakal-dapat-negosiasi-istimewa-dari-as-bagaimana-indonesia-1745813041,"15 Negara Bakal Dapat Negosiasi Istimewa dari AS, Bagaimana Indonesia? - SINDOnews Ekbis",SINDOnews
https://katadata.co.id/berita/industri/6810a52f015fe/profil-indorama-bangun-pabrik-amonia-rp-34-t-di-as-buat-nego-tarif-trump,"Profil Indorama, Bangun Pabrik Amonia Rp 34 T di AS Buat Nego Tarif Trump - Katadata.co.id",Katadata
https://www.akurat.co/makro/790407/tunda-tarif-baru-trump-kejar-kesepakatan-dengan-17-negara-mitra,"Tunda Tarif Baru, Trump Kejar Kesepakatan dengan 17 Negara Mitra - Akurat.co",Akurat.co
https://www.kompas.id/artikel/berangkat-32-persen-pulang-47-persen,"Berangkat 32 Persen, Pulang 47 Persen - Kompas.id",Kompas
https://www.dw.com/id/mayoritas-iphone-yang-dijual-di-as-akan-berasal-dari-india/a-72412101,"Hindari Tarif Trump terhadap Cina, Apple Lari ke India - DW.com",Dw
https://www.tempo.co/ekonomi/1-2-juta-pekerja-padat-karya-berisiko-kena-phk-imbas-tarif-trump-1294698,"1,2 Juta Pekerja Padat Karya Berisiko Kena PHK Imbas Tarif Trump - Tempo.co",Tempo
https://www.metrotvnews.com/read/kewCMMvx-opini-mengapa-tiongkok-gigih-lawan-perang-tarif-as,(Opini) Mengapa Tiongkok Gigih Lawan Perang Tarif AS? - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/research/20250501155429-128-630250/efek-horor-tarif-trump-ke-jepang-nyata-kejadian-ini-bukti-terbarunya,"Efek Horor Tarif Trump ke Jepang Nyata Kejadian, Ini Bukti Terbarunya - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/tarif-trump-dan-guncangan-kelas-menengah-atas-indonesia,Tarif Trump dan Guncangan Kelas Menengah-Atas Indonesia - Kompas.id,Kompas
https://infobanknews.com/dampak-perang-dagang-as-china-siapa-yang-kalah-dan-siapa-yang-menang/,Dampak Perang Dagang AS-China: Siapa yang Kalah dan Siapa yang Menang? - Infobanknews,Infobanknews
https://www.cna.id/asia/aktivitas-pabrik-china-kontraksi-32376,Aktivitas pabrik China anjlok tajam akibat tarif Trump - CNA.id,Cna
https://kumparan.com/kumparanbisnis/arsjad-rasjid-sebut-indonesia-bisa-ambil-peluang-dari-perang-tarif-trump-24zWXzokgRO,Arsjad Rasjid Sebut Indonesia Bisa Ambil Peluang dari Perang Tarif Trump - kumparan.com - Kumparan.com,Kumparan
https://ekbis.sindonews.com/read/1563335/33/dampak-nyata-tarif-trump-as-sebulan-raup-rp2824-triliun-1746356730,"Dampak Nyata Tarif Trump, AS Sebulan Raup Rp282,4 Triliun - SINDOnews Ekbis",SINDOnews
https://www.cnbcindonesia.com/tech/20250430143908-37-629991/perang-tarif-trump-makan-korban-baru-raja-hp-sengsara,"Perang Tarif Trump Makan Korban Baru, Raja HP Sengsara - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/ekonomi/sri-mulyani-sebut-barbie-made-in-indonesia-terdampak-tarif-trump-siapa-produsennya--1304828,Sri Mulyani Sebut Barbie Made in Indonesia Terdampak Tarif Trump. Siapa Produsennya? - Tempo.co,Tempo
https://www.kompas.id/artikel/oposisi-tak-becus-partai-penguasa-menang-terus-di-australia-singapura,"Oposisi Tak Becus, Partai Penguasa Menang Terus di Australia-Singapura - Kompas.id",Kompas
https://www.tempo.co/ekonomi/profil-indorama-perusahaan-asal-purwakarta-yang-siap-investasi-untuk-tekan-tarif-trump-1294660,"Profil Indorama, Perusahaan asal Purwakarta yang Siap Investasi untuk Tekan Tarif Trump - Tempo.co",Tempo
https://money.kompas.com/read/2025/04/30/203800726/dampak-tarif-trump-sri-mulyani-wanti-wanti-harga-barbie-hingga-hot-wheels,"Dampak Tarif Trump, Sri Mulyani Wanti-wanti Harga Barbie hingga Hot Wheels Bakal Naik - Kompas.com",Kompas
https://money.kompas.com/read/2025/04/30/161400026/ada-tarif-trump-ri-berencana-perluas-ekspor-tuna-ke-eropa-hingga-timur-tengah,"Ada Tarif Trump, RI Berencana Perluas Ekspor Tuna ke Eropa hingga Timur Tengah - Kompas.com",Kompas
https://www.bloombergtechnoz.com/detail-news/69844/sri-mulyani-ungkap-tumbal-perang-dagang-ekonomi-dunia-melemah,Sri Mulyani Ungkap 'Tumbal' Perang Dagang: Ekonomi Dunia Melemah - Bloomberg Technoz,Bloombergtechnoz
https://www.cnbcindonesia.com/tech/20250502160156-37-630494/china-makin-ganas-amerika-ketar-ketir-di-ambang-kekalahan,"China Makin Ganas, Amerika Ketar-ketir di Ambang Kekalahan - CNBC Indonesia",CNBC Indonesia
https://finance.detik.com/berita-ekonomi-bisnis/d-7893080/ada-tarif-trump-kkp-fokus-perluas-ekspor-tuna-ke-timur-tengah-china,"Ada Tarif Trump, KKP Fokus Perluas Ekspor Tuna ke Timur Tengah-China - detikFinance",Detik
https://ekonomi.bisnis.com/read/20250430/620/1873527/pertumbuhan-ekonomi-as-kuartal-i2025-tersandung-kebijakan-tarif-trump,Pertumbuhan Ekonomi AS Kuartal I/2025 Tersandung Kebijakan Tarif Trump - Bisnis.com,Bisnis Indonesia
https://www.bloombergtechnoz.com/detail-news/69852/sejak-trump-dilantik-bitcoin-ambles-10-cek-proyeksi-baru-btc,"Sejak Trump Dilantik Bitcoin Ambles 10%, Cek Proyeksi Baru BTC - Bloomberg Technoz",Bloombergtechnoz
https://www.tempo.co/internasional/pemilu-singapura-biaya-hidup-hingga-ancaman-tarif-impor-trump-jadi-sorotan-1324458,Pemilu Singapura: Biaya Hidup hingga Ancaman Tarif Impor Trump Jadi Sorotan - Tempo.co,Tempo
https://www.bloombergtechnoz.com/detail-news/69880/ekonomi-as-q1-2025-menyusut-tertekan-lonjakan-impor-tarif,"Ekonomi AS Q1-2025 Menyusut, Tertekan Lonjakan Impor & Tarif - Bloomberg Technoz",Bloombergtechnoz
https://www.bloombergtechnoz.com/detail-news/70060/bahlil-soal-wacana-impor-bbm-dari-as-belum-selesai-dibahas,Bahlil Soal Wacana Impor BBM dari AS: Belum Selesai Dibahas - Bloomberg Technoz,Bloombergtechnoz
https://money.kompas.com/read/2025/05/09/132353526/tarif-trump-vs-wto?page=all,Tarif Trump Vs WTO - Kompas.com,Kompas
https://jatim.antaranews.com/berita/915073/tarif-trump-dan-ujian-diplomasi-ekonomi-indonesia,Tarif Trump dan ujian diplomasi ekonomi Indonesia - Antara News jatim,Antara
https://www.cnbcindonesia.com/news/20250505135305-4-631002/china-mulai-rasakan-dampak-tarif-trump-hantu-ini-kian-menakutkan,"China Mulai Rasakan Dampak Tarif Trump, 'Hantu' Ini Kian Menakutkan - CNBC Indonesia",CNBC Indonesia
https://www.cnnindonesia.com/otomotif/20250507155934-579-1226841/otomotif-thailand-diambang-rugi-besar-imbas-tarif-donald-trump,Otomotif Thailand Diambang Rugi Besar Imbas Tarif Donald Trump - CNN Indonesia,CNN Indonesia
https://www.cnbcindonesia.com/tech/20250506105635-37-631274/tarif-trump-sia-sia-ini-alasan-china-tak-bisa-ditinggal,"Tarif Trump Sia-sia, Ini Alasan China Tak Bisa Ditinggal - CNBC Indonesia",CNBC Indonesia
https://megapolitan.antaranews.com/berita/393217/tarif-trump-dan-ujian-diplomasi-indonesia,Tarif Trump dan ujian diplomasi Indonesia - ANTARA News Megapolitan,Antara
https://www.bloombergtechnoz.com/detail-news/70190/donald-trump-isyaratkan-akan-turunkan-tarif-impor-china,Donald Trump Isyaratkan akan Turunkan Tarif Impor China - Bloomberg Technoz,Bloombergtechnoz
https://www.antaranews.com/berita/4817485/bea-cukai-penundaan-tarif-trump-pacu-produksi-barang-ekspor-di-batam,Bea Cukai: Penundaan tarif Trump pacu produksi barang ekspor di Batam - ANTARA News,Antara
https://www.cnbcindonesia.com/lifestyle/20250508145820-33-632075/imbas-tarif-trump-industri-fesyen-ri-putar-otak-cari-pasar-baru,"Imbas Tarif Trump, Industri Fesyen RI Putar Otak Cari Pasar Baru - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/70729/trump-segera-umumkan-tarif-harga-emas-turun-lagi-ke-us-3-340,"Trump Segera Umumkan Tarif, Harga Emas Turun Lagi ke US$3.340 - Bloomberg Technoz",Bloombergtechnoz
https://www.antaranews.com/berita/4822229/starlink-mendapat-keuntungan-dari-kebijakan-tarif-impor-trump,Starlink mendapat keuntungan dari kebijakan tarif impor Trump - ANTARA News,Antara
https://www.bloombergtechnoz.com/detail-news/70659/ekonomi-filipina-melambat-bahkan-sebelum-terdampak-tarif-trump,"Ekonomi Filipina Melambat, Bahkan Sebelum Terdampak Tarif Trump - Bloomberg Technoz",Bloombergtechnoz
https://www.antaranews.com/berita/4823709/as-mungkin-kurangi-tarif-impor-untuk-china-hingga-50-persen,AS mungkin kurangi tarif impor untuk China hingga 50 persen - ANTARA News,Antara
https://www.bloombergtechnoz.com/detail-infografis/666/lanjut-negosiasi-dagang-ini-daftar-permintaan-ri-kepada-as,"Lanjut Negosiasi Dagang, Ini Daftar Permintaan RI kepada AS - Bloomberg Technoz",Bloombergtechnoz
https://www.cnbcindonesia.com/news/20250505130751-4-630979/dunia-merana-perang-dagang-china-vs-as-negara-ini-justru-untung-besar,"Dunia Merana Perang Dagang China Vs AS, Negara Ini Justru Untung Besar - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/market/20250508140047-17-632052/produsen-mobil-jepang-ini-boncos-rp-165-m-per-jam-gegara-trump,"Produsen Mobil Jepang Ini Boncos Rp 16,5 M per Jam Gegara Trump - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/70781/demi-tangkal-tarif-as-thailand-berniat-masuk-proyek-lng-alaska,"Demi Tangkal Tarif AS, Thailand Berniat Masuk Proyek LNG Alaska - Bloomberg Technoz",Bloombergtechnoz
https://www.cnbcindonesia.com/news/20250505073245-4-630822/tawaran-trump-ditolak-mentah-mentah-negara-ini-sebut-not-for-sale,"Tawaran Trump Ditolak Mentah-mentah Negara Ini, Sebut 'Not For Sale' - CNBC Indonesia",CNBC Indonesia
https://ekonomi.bisnis.com/read/20250508/257/1875545/sat-nusapersada-ptsn-khawatir-tarif-trump-relaksasi-tkdn-pukul-penjualan,Sat Nusapersada (PTSN) Khawatir Tarif Trump & Relaksasi TKDN Pukul Penjualan - Bisnis.com,Bisnis Indonesia
https://ekonomi.bisnis.com/read/20250508/620/1875312/sinyal-perang-dagang-mereda-as-china-bakal-bertemu-di-swiss-akhir-pekan-ini,"Sinyal Perang Dagang Mereda, AS-China Bakal Bertemu di Swiss Akhir Pekan Ini - Bisnis.com",Bisnis Indonesia
https://www.tempo.co/ekonomi/nilai-rupiah-mulai-menguat-di-tengah-perang-dagang-mereda-1344282,Nilai Rupiah Mulai Menguat di Tengah Perang Dagang Mereda - Tempo.co,Tempo
https://www.cnbcindonesia.com/news/20250505173430-4-631098/situasi-ri-genting-kppu-kirim-warning-pemerintah-hati-hati-badai-phk,"Situasi RI Genting! KPPU Kirim Warning Pemerintah, Hati-Hati Badai PHK - CNBC Indonesia",CNBC Indonesia
https://www.akurat.co/makro/791499/trump-buka-peluang-turunkan-tarif-ke-china-pasar-sambut-positif-sinyal-damai-perdagangan,"Trump Buka Peluang Turunkan Tarif ke China, Pasar Sambut Positif Sinyal Damai Perdagangan - Akurat.co",Akurat.co
https://www.akurat.co/makro/791507/tarif-tinggi-perdagangan-as-china-ancam-konsumen-dan-industri-trump-janjikan-peninjauan,"Tarif Tinggi Perdagangan AS-China Ancam Konsumen dan Industri, Trump Janjikan Peninjauan - Akurat.co",Akurat.co
https://www.kompas.id/artikel/as-china-coba-redam-perang-dagang-dengan-gencatan-senjata,"Sama-sama Menderita, AS-China Akhirnya Mau Berunding Soal Tarif - Kompas.id",Kompas
https://www.dw.com/id/semrawut-tarif-trump-cina-rangkul-amerika-latin/a-72532903,"Digenjot Tarif Trump, Cina ‘Rangkul’ Amerika Latin - DW.com",Dw
https://www.metrotvnews.com/read/bVDCjP4J-negosiasi-tarif-trump-indonesia-alihkan-impor-bbm-dari-singapura-ke-as,"Negosiasi Tarif Trump, Indonesia Alihkan Impor BBM dari Singapura ke AS - MetroTVNews.com",Metrotvnews
https://news.detik.com/bbc-world/d-7911858/as-china-sepakat-pangkas-tarif-sementara-selama-90-hari-apa-dampaknya,"AS-China Sepakat Pangkas Tarif Sementara Selama 90 Hari, Apa Dampaknya? - detikNews",Detik
https://www.republika.id/posts/57797/menimbang-peluang-trump-mengakui-palestina,Menimbang Peluang Trump Mengakui Palestina | - Republika.id,Republika
https://www.bloombergtechnoz.com/detail-news/70974/5-fakta-negosiasi-tarif-antara-amerika-serikat-indonesia,5 Fakta Negosiasi Tarif antara Amerika Serikat - Indonesia - Bloomberg Technoz,Bloombergtechnoz
https://www.kompas.id/artikel/perang-dagang-mereda-as-china-potong-tarif-selama-90-hari,"Perang Dagang Mereda, AS-China Potong Tarif Selama 90 Hari - Kompas.id",Kompas
https://www.metrotvnews.com/read/bD2CMw8O-kebijakan-tarif-trump-bikin-as-dikepung-resesi,Kebijakan Tarif Trump Bikin AS 'Dikepung' Resesi - MetroTVNews.com,Metrotvnews
https://www.dw.com/id/kompromi-baru-di-tengah-sengketa-dagang-as-cina/a-72516663,AS dan Cina Capai Kompromi dalam Perang Tarif - DW.com,Dw
https://www.cnbcindonesia.com/news/20250512052015-4-632818/perang-dagang-as-china-mau-damai-ini-bukti-baru-trump-xi-jinping,"Perang Dagang AS-China Mau Damai, Ini Bukti Baru Trump & Xi Jinping - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/bzGCReDl-menperin-tegaskan-revisi-tkdn-bukan-latah-karena-tarif-trump,Menperin Tegaskan Revisi TKDN Bukan Latah karena Tarif Trump - MetroTVNews.com,Metrotvnews
https://www.dw.com/id/menteri-perdagangan-apec-kumpul-di-korsel-bahas-perang-tarif/a-72527046,Menteri Perdagangan APEC Kumpul Pekan Ini Bahas Perang Tarif - DW.com,Dw
https://www.cnbcindonesia.com/news/20250514112324-4-633148/resmi-as-china-damai-perang-dagang-siang-ini-trump-beri-respons-baru,"Resmi! AS-China Damai Perang Dagang Siang Ini, Trump Beri Respons Baru - CNBC Indonesia",CNBC Indonesia
https://www.cnnindonesia.com/ekonomi/20250512194146-78-1228586/as-dan-china-sepakat-pangkas-tarif-impor,AS dan China Sepakat Pangkas Tarif Impor - CNN Indonesia,CNN Indonesia
https://www.dw.com/id/perang-tarif-mereda-cina-sorot-perundungan-negara-besar/a-72524446,"Perang Tarif Mereda, Cina Sorot Perundungan Negara Besar - DW.com",Dw
https://infobanknews.com/perang-tarif-as-china-bikin-pertumbuhan-investasi-indonesia-loyo/,Perang Tarif AS-China Bikin Pertumbuhan Investasi Indonesia Loyo - Infobanknews,Infobanknews
https://kupang.antaranews.com/berita/156893/tarif-as-china-turun-tajam-apa-artinya-bagi-ekonomi-dunia,"Tarif AS-China turun tajam, apa artinya bagi ekonomi dunia? - ANTARA News Kupang",Antara
https://sumbar.antaranews.com/berita/679429/donald-trump-uni-eropa-lebih-nakal-dibanding-china,Donald Trump: Uni Eropa lebih nakal dibanding China - ANTARA News Sumbar,Antara
https://www.bloombergtechnoz.com/detail-infografis/676/poin-poin-kesepakatan-as-china-soal-tarif,Poin-Poin Kesepakatan AS-China Soal Tarif - Bloomberg Technoz,Bloombergtechnoz
https://www.bloombergtechnoz.com/detail-news/70970/fakta-fakta-tentang-perang-dagang-as-china,Fakta-fakta tentang Perang Dagang AS-China - Bloomberg Technoz,Bloombergtechnoz
https://www.cnbcindonesia.com/tech/20250513144609-37-633017/raja-ecommerce-china-tutup-di-ri-nasibnya-berubah-batal-hancur-lebur,"Raja Ecommerce China Tutup di RI, Nasibnya Berubah Batal Hancur Lebur - CNBC Indonesia",CNBC Indonesia
https://infobanknews.com/perang-tarif-berakhir-as-patok-30-persen-china-10-persen/,"Perang Tarif Berakhir, AS Patok 30 Persen, China 10 Persen - Infobanknews",Infobanknews
https://www.antaranews.com/berita/4826425/hassan-wirajuda-pemilu-paruh-waktu-as-kunci-masa-depan-politik-trump,Hassan Wirajuda: Pemilu paruh waktu AS kunci masa depan politik Trump - ANTARA News,Antara
https://www.antaranews.com/berita/4829417/as-dan-china-sepakati-pengurangan-tarif-90-hari-usai-dialog-jenewa,AS dan China sepakati pengurangan tarif 90 hari usai dialog Jenewa - ANTARA News,Antara
https://www.cnnindonesia.com/ekonomi/20250510165349-78-1228100/bikin-dunia-cemas-karena-perang-dagang-as-china-akhirnya-bertemu,"Bikin Dunia Cemas karena Perang Dagang, AS-China Akhirnya Bertemu - CNN Indonesia",CNN Indonesia
https://www.detik.com/bali/bisnis/d-7911575/harga-iphone-17-diprediksi-bakal-naik-imbas-perang-tarif-impor,Harga iPhone 17 Diprediksi Bakal Naik Imbas Perang Tarif Impor - detikcom,Detik
https://tekno.kompas.com/read/2025/05/14/07010057/harga-gpu-nvidia-naik-gara-gara-tarif-impor-trump,Harga GPU Nvidia Naik gara-gara Tarif Impor Trump - Kompas.com,Kompas
https://www.cnbcindonesia.com/research/20250513091638-128-632974/perang-dagang-as-china-melunak-ini-dampaknya-ke-ekonomi-ri,"Perang Dagang AS-China Melunak, Ini Dampaknya ke Ekonomi RI - CNBC Indonesia",CNBC Indonesia
https://www.dw.com/id/apec-khawatirkan-perdagangan-dunia-akibat-perang-tarif-trump/a-72562734,APEC Khawatirkan Perdagangan Dunia Akibat Perang Tarif Trump - DW.com,Dw
https://www.tempo.co/internasional/akhir-saling-gertak-as-dan-china-soal-tarif-impor-1454101,Akhir Saling Gertak AS dan China Soal Tarif Impor - Tempo.co,Tempo
https://www.cnnindonesia.com/ekonomi/20250515022948-78-1229237/lagi-adem-china-tangguhkan-tindakan-non-tarif-ke-perusahaan-as,"Lagi Adem, China Tangguhkan Tindakan Non-Tarif ke Perusahaan AS - CNN Indonesia",CNN Indonesia
https://www.bloombergtechnoz.com/detail-news/71391/ekonomi-jepang-q1-2025-menyusut-di-tengah-ancaman-tarif-as,Ekonomi Jepang Q1-2025 Menyusut di Tengah Ancaman Tarif AS - Bloomberg Technoz,Bloombergtechnoz
https://www.cnbcindonesia.com/news/20250515183527-4-633643/imbas-nego-tarif-trump-ri-bakal-kurangi-impor-minyak-dari-arab-afrika,"Imbas Nego Tarif Trump, RI Bakal Kurangi Impor Minyak dari Arab-Afrika - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/bps-tunda-rilis-data-ekspor-impor-saat-surplus-perdagangan-diproyeksi-berlanjut,"BPS Ubah Jadwal Rilis Data Ekspor-Impor, Surplus Perdagangan Diperkirakan Terus Berlanjut - Kompas.id",Kompas
https://www.tempo.co/internasional/linimasa-perang-dagang-antara-amerika-serikat-dengan-cina-1444161,Linimasa Perang Dagang antara Amerika Serikat dengan Cina - Tempo.co,Tempo
https://kumparan.com/kumparanbisnis/harga-emas-dunia-menguat-di-awal-pekan-usai-as-kembali-ancam-tarif-2568kLcceqG,Harga Emas Dunia Menguat di Awal Pekan usai AS Kembali Ancam Tarif - kumparan.com - Kumparan.com,Kumparan
https://www.bloombergtechnoz.com/detail-news/71330/as-china-sementara-turunkan-tarif-airlangga-tekanan-belum-reda,"AS-China Sementara Turunkan Tarif, Airlangga: Tekanan Belum Reda - Bloomberg Technoz",Bloombergtechnoz
https://www.cnbcindonesia.com/opini/20250519153829-14-634382/tkdn-fleksibel-bukan-strategi-atasi-tarif-dagang-trump,TKDN Fleksibel Bukan Strategi Atasi Tarif Dagang Trump - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250519123919-8-634320/video-china-pangkas-surat-utang-as-hingga-walmart-dipelototi-trump,"Video: China Pangkas Surat Utang AS hingga Walmart ""Dipelototi"" Trump - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250515194026-8-633665/video-apec-prediksi-ada-perlambatan-ekonomi-akibat-tarif-trump,Video: APEC Prediksi Ada Perlambatan Ekonomi Akibat Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250515110848-4-633482/cerita-chatib-basri-soal-sri-mulyani-dan-teori-ekonomi-kebijakan-trump,Cerita Chatib Basri Soal Sri Mulyani dan Teori Ekonomi Kebijakan Trump - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250519093731-4-634254/negara-nato-ini-sebut-trump-mulai-habis-kesabaran-terhadap-putin,Negara NATO Ini Sebut Trump Mulai Habis Kesabaran terhadap Putin - CNBC Indonesia,CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/71345/harga-barang-di-ecommerce-shein-turun-usai-deal-tarif-as-china,Harga Barang di Ecommerce Shein Turun Usai Deal Tarif AS-China - Bloomberg Technoz,Bloombergtechnoz
https://www.cnbcindonesia.com/research/20250516085748-128-633728/kisah-bersejarah-di-balik-kebangkitan-pasar-saham-as-cuan-rp132000-t,"Kisah Bersejarah di Balik Kebangkitan Pasar Saham AS, Cuan Rp132.000 T - CNBC Indonesia",CNBC Indonesia
https://www.cnnindonesia.com/teknologi/20250516112250-206-1229816/trump-protes-ke-tim-cook-minta-apple-tak-produksi-iphone-di-india,"Trump Protes ke Tim Cook, Minta Apple Tak Produksi iPhone di India - CNN Indonesia",CNN Indonesia
https://international.sindonews.com/read/1568525/40/perang-dagang-lumpuhkan-salah-satu-provinsi-terkaya-di-china-1747465534,Perang Dagang Lumpuhkan Salah Satu Provinsi Terkaya di China - SINDOnews Internasional,SINDOnews
https://www.suara.com/bisnis/2025/05/15/061942/as-dan-china-sepakat-turunkan-tarif-dubes-djauhari-gencatan-senjata-dagang-dimulai,"AS dan China Sepakat Turunkan Tarif, Dubes Djauhari: Gencatan Senjata Dagang Dimulai - Suara.com",Suara
https://www.suara.com/bisnis/2025/05/15/061807/sudrajat-djiwandono-kebijakan-trump-rugikan-dunia-indonesia-harus-tetap-luwes-dan-seimbang,"Sudrajat Djiwandono: Kebijakan Trump Rugikan Dunia, Indonesia Harus Tetap Luwes dan Seimbang - Suara.com",Suara
https://www.akurat.co/makro/793178/tarif-sepihak-trump-picu-ketidakpastian-ekonomi-global,Tarif Sepihak Trump Picu Ketidakpastian Ekonomi Global - Akurat.co,Akurat.co
https://www.akurat.co/makro/793175/trump-siap-berlakukan-kembali-tarif-sepihak-negara-mitra-terancam-tak-punya-waktu-negosiasi,"Trump Siap Berlakukan Kembali Tarif Sepihak, Negara Mitra Terancam Tak Punya Waktu Negosiasi - Akurat.co",Akurat.co
https://www.kompas.id/artikel/kesepakatan-baru-tarif-as-china-kedua-negara-mengklaim-kemenangan,"Kesepakatan Baru Tarif AS-China, Kedua Negara Mengklaim Kemenangan - Kompas.id",Kompas
https://www.cnbcindonesia.com/tech/20250524125258-37-635896/trump-murka-harga-iphone-terancam-naik-gila-gilaan,"Trump Murka, Harga iPhone Terancam Naik Gila-gilaan - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/72221/trump-ancam-tarif-ke-uni-eropa-apple-harga-emas-melejit,"Trump Ancam Tarif ke Uni Eropa & Apple, Harga Emas Melejit - Bloomberg Technoz",Bloombergtechnoz
https://finance.detik.com/berita-ekonomi-bisnis/d-7929575/donald-trump-ancam-apple-tak-bikin-iphone-di-as-kena-tarif-25,"Donald Trump Ancam Apple, Tak Bikin iPhone di AS Kena Tarif 25%! - detikFinance",Detik
https://www.cnnindonesia.com/ekonomi/20250524190120-92-1232804/trump-ngebet-bikin-iphone-sendiri-ternyata-amerika-tak-mampu,"Trump Ngebet Bikin iPhone Sendiri, Ternyata Amerika Tak Mampu - CNN Indonesia",CNN Indonesia
https://www.suara.com/otomotif/2025/05/22/161259/toyota-beri-peringatan-keras-ke-trump-perihal-kenaikan-tarif,Toyota Beri Peringatan Keras ke Trump Perihal Kenaikan Tarif - Suara.com,Suara
https://www.cnbcindonesia.com/news/20250520145211-4-634714/as-tiba-tiba-ajak-ri-bicara-soal-perdagangan-ada-apa-trump,"AS Tiba-Tiba Ajak RI Bicara soal Perdagangan, Ada Apa Trump? - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/peningkatan-impor-energi-dari-as-berisiko-bagi-pertamina-dan-pln,Peningkatan Impor Migas dari AS Berisiko bagi Pertamina dan PLN - Kompas.id,Kompas
https://www.cnbcindonesia.com/news/20250522061007-4-635164/korban-baru-aksi-gila-trump-raksasa-ritel-ini-phk-ribuan-pekerja,"Korban Baru Aksi 'Gila' Trump, Raksasa Ritel Ini PHK Ribuan Pekerja - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/71762/erick-thohir-sebut-bumn-kuat-meski-rupiah-tembus-rp20-000-us,Erick Thohir Sebut BUMN Kuat Meski Rupiah Tembus Rp20.000/US$ - Bloomberg Technoz,Bloombergtechnoz
