word,entity_group,frequency,word_lower,mean_tfidf,freq_normalized,combined_score
sekretaris jendral aesi,ORG,1,sekretaris jendral aesi,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris jenderal partai komunis vietnam,NOR,1,sekretaris jenderal partai komunis vietnam,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris jenderal nato,NOR,1,sekretaris jenderal nato,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris jenderal,NOR,1,sekretaris jenderal,0.0,0.0005790387955993051,0.00028951939779965256
sekretariat,NOR,1,sekretariat,0.0,0.0005790387955993051,0.00028951939779965256
sekolah,ORG,1,sekolah,0.0,0.0005790387955993051,0.00028951939779965256
sekjen partai komunis vietnam,NOR,1,sekjen partai komunis vietnam,0.0,0.0005790387955993051,0.00028951939779965256
seja,ORG,1,seja,0.0,0.0005790387955993051,0.00028951939779965256
see,ORG,1,see,0.0,0.0005790387955993051,0.00028951939779965256
sedan,PRD,1,sedan,0.0,0.0005790387955993051,0.00028951939779965256
securities,ORG,1,securities,0.0,0.0005790387955993051,0.00028951939779965256
section of the trade expansion act,LAW,1,section of the trade expansion act,0.0,0.0005790387955993051,0.00028951939779965256
sec,ORG,1,sec,0.0,0.0005790387955993051,0.00028951939779965256
sebastian,ORG,1,sebastian,0.0,0.0005790387955993051,0.00028951939779965256
se,NOR,1,se,0.0,0.0005790387955993051,0.00028951939779965256
selasa qris,PRD,1,selasa qris,0.0,0.0005790387955993051,0.00028951939779965256
selasa maret wib,DAT,1,selasa maret wib,0.0,0.0005790387955993051,0.00028951939779965256
selasa lalu april,DAT,1,selasa lalu april,0.0,0.0005790387955993051,0.00028951939779965256
selasa januari,DAT,1,selasa januari,0.0,0.0005790387955993051,0.00028951939779965256
selasa februari scroll,DAT,1,selasa februari scroll,0.0,0.0005790387955993051,0.00028951939779965256
selasa april scroll,DAT,1,selasa april scroll,0.0,0.0005790387955993051,0.00028951939779965256
selandia baru,GPE,1,selandia baru,0.0,0.0005790387955993051,0.00028951939779965256
sekutu,NOR,1,sekutu,0.0,0.0005790387955993051,0.00028951939779965256
sekuritas dan bursa efek amerika serikat securities and exchange commission insider tradingmerupakan,ORG,1,sekuritas dan bursa efek amerika serikat securities and exchange commission insider tradingmerupakan,0.0,0.0005790387955993051,0.00028951939779965256
sekuensing,PRD,1,sekuensing,0.0,0.0005790387955993051,0.00028951939779965256
sektorconsumer,ORG,1,sektorconsumer,0.0,0.0005790387955993051,0.00028951939779965256
sektor,PRD,1,sektor,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris tetap luar negeri myanmar,NOR,1,sekretaris tetap luar negeri myanmar,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris pers karoline,NOR,1,sekretaris pers karoline,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris pers gedung putih karoline,NOR,1,sekretaris pers gedung putih karoline,0.0,0.0005790387955993051,0.00028951939779965256
sekretaris pers,NOR,1,sekretaris pers,0.0,0.0005790387955993051,0.00028951939779965256
senin maret wib,DAT,1,senin maret wib,0.0,0.0005790387955993051,0.00028951939779965256
senin januari,DAT,1,senin januari,0.0,0.0005790387955993051,0.00028951939779965256
senin april wib,DAT,1,senin april wib,0.0,0.0005790387955993051,0.00028951939779965256
senin advertisement,ORG,1,senin advertisement,0.0,0.0005790387955993051,0.00028951939779965256
senator demokrat as,NOR,1,senator demokrat as,0.0,0.0005790387955993051,0.00028951939779965256
senator as,NOR,1,senator as,0.0,0.0005790387955993051,0.00028951939779965256
senator,NOR,1,senator,0.0,0.0005790387955993051,0.00028951939779965256
seminar trumponomics pengaruhnya,EVT,1,seminar trumponomics pengaruhnya,0.0,0.0005790387955993051,0.00028951939779965256
seminar publik,EVT,1,seminar publik,0.0,0.0005790387955993051,0.00028951939779965256
seminar dampak perang tarif,EVT,1,seminar dampak perang tarif,0.0,0.0005790387955993051,0.00028951939779965256
semikonduktor panel surya layar tv panel datar flash drive,PRD,1,semikonduktor panel surya layar tv panel datar flash drive,0.0,0.0005790387955993051,0.00028951939779965256
selengkapnya,ORG,1,selengkapnya,0.0,0.0005790387955993051,0.00028951939779965256
selections inc,ORG,1,selections inc,0.0,0.0005790387955993051,0.00028951939779965256
selatanyang,ORG,1,selatanyang,0.0,0.0005790387955993051,0.00028951939779965256
selatanchina,GPE,1,selatanchina,0.0,0.0005790387955993051,0.00028951939779965256
selatanbersiap,NOR,1,selatanbersiap,0.0,0.0005790387955993051,0.00028951939779965256
calvin,PER,1,calvin,0.0,0.0005790387955993051,0.00028951939779965256
calon menteri departemen perdagangan,NOR,1,calon menteri departemen perdagangan,0.0,0.0005790387955993051,0.00028951939779965256
caijingmelaporkan,ORG,1,caijingmelaporkan,0.0,0.0005790387955993051,0.00028951939779965256
byd,ORG,1,byd,0.0,0.0005790387955993051,0.00028951939779965256
business case competition,EVT,1,business case competition,0.0,0.0005790387955993051,0.00028951939779965256
busan,GPE,1,busan,0.0,0.0005790387955993051,0.00028951939779965256
bursa wall street,ORG,1,bursa wall street,0.0,0.0005790387955993051,0.00028951939779965256
bursa singapore exchange sgx,ORG,1,bursa singapore exchange sgx,0.0,0.0005790387955993051,0.00028951939779965256
bursa saham indonesia,ORG,1,bursa saham indonesia,0.0,0.0005790387955993051,0.00028951939779965256
bursa saham eropa,ORG,1,bursa saham eropa,0.0,0.0005790387955993051,0.00028951939779965256
bursa saham china,ORG,1,bursa saham china,0.0,0.0005790387955993051,0.00028951939779965256
bursa saham amerika serikat as wall street,ORG,1,bursa saham amerika serikat as wall street,0.0,0.0005790387955993051,0.00028951939779965256
senior consultant supply chain indonesia sci,ORG,1,senior consultant supply chain indonesia sci,0.0,0.0005790387955993051,0.00028951939779965256
senin wall street,DAT,1,senin wall street,0.0,0.0005790387955993051,0.00028951939779965256
senin stubb,DAT,1,senin stubb,0.0,0.0005790387955993051,0.00028951939779965256
senin mei aru,DAT,1,senin mei aru,0.0,0.0005790387955993051,0.00028951939779965256
sepuluh,CRD,1,sepuluh,0.0,0.0005790387955993051,0.00028951939779965256
september agustus,DAT,1,september agustus,0.0,0.0005790387955993051,0.00028951939779965256
sepertiga,CRD,1,sepertiga,0.0,0.0005790387955993051,0.00028951939779965256
seperlima,MON,1,seperlima,0.0,0.0005790387955993051,0.00028951939779965256
seperempat triliun dolar,MON,1,seperempat triliun dolar,0.0,0.0005790387955993051,0.00028951939779965256
sepeda motor,PRD,1,sepeda motor,0.0,0.0005790387955993051,0.00028951939779965256
sepatunya,PRD,1,sepatunya,0.0,0.0005790387955993051,0.00028951939779965256
sepatu ketsnya,PRD,1,sepatu ketsnya,0.0,0.0005790387955993051,0.00028951939779965256
sepatu garmen,PRD,1,sepatu garmen,0.0,0.0005790387955993051,0.00028951939779965256
sepatu bot koboi,PRD,1,sepatu bot koboi,0.0,0.0005790387955993051,0.00028951939779965256
sepatu bot,PRD,1,sepatu bot,0.0,0.0005790387955993051,0.00028951939779965256
sepatu,PRD,1,sepatu,0.0,0.0005790387955993051,0.00028951939779965256
senior economist executive director dbs bank singapore,ORG,1,senior economist executive director dbs bank singapore,0.0,0.0005790387955993051,0.00028951939779965256
campbell,ORG,1,campbell,0.0,0.0005790387955993051,0.00028951939779965256
cameron,ORG,1,cameron,0.0,0.0005790387955993051,0.00028951939779965256
cambodianess media,ORG,1,cambodianess media,0.0,0.0005790387955993051,0.00028951939779965256
setyo,PER,1,setyo,0.0,0.0005790387955993051,0.00028951939779965256
server kecerdasan buatan,PRD,1,server kecerdasan buatan,0.0,0.0005790387955993051,0.00028951939779965256
server ai,PRD,1,server ai,0.0,0.0005790387955993051,0.00028951939779965256
server,ORG,1,server,0.0,0.0005790387955993051,0.00028951939779965256
sertifikat halal,PRD,1,sertifikat halal,0.0,0.0005790387955993051,0.00028951939779965256
sertifikat deposito,PRD,1,sertifikat deposito,0.0,0.0005790387955993051,0.00028951939779965256
seroka,PER,1,seroka,0.0,0.0005790387955993051,0.00028951939779965256
serikatuntukkanadadanmeksikomulai,GPE,1,serikatuntukkanadadanmeksikomulai,0.0,0.0005790387955993051,0.00028951939779965256
serikatsebagai,GPE,1,serikatsebagai,0.0,0.0005790387955993051,0.00028951939779965256
serikatpada,GPE,1,serikatpada,0.0,0.0005790387955993051,0.00028951939779965256
serikatmenyusul,NOR,1,serikatmenyusul,0.0,0.0005790387955993051,0.00028951939779965256
serikatlewat,GPE,1,serikatlewat,0.0,0.0005790387955993051,0.00028951939779965256
serikatini,GPE,1,serikatini,0.0,0.0005790387955993051,0.00028951939779965256
serikatdengan,GPE,1,serikatdengan,0.0,0.0005790387955993051,0.00028951939779965256
serikat ustr,ORG,1,serikat ustr,0.0,0.0005790387955993051,0.00028951939779965256
sepuluh ribu,CRD,1,sepuluh ribu,0.0,0.0005790387955993051,0.00028951939779965256
shiltagh,PER,1,shiltagh,0.0,0.0005790387955993051,0.00028951939779965256
shigeru,ORG,1,shigeru,0.0,0.0005790387955993051,0.00028951939779965256
sherman texas,LOC,1,sherman texas,0.0,0.0005790387955993051,0.00028951939779965256
shenzhen landun environmental technology,ORG,1,shenzhen landun environmental technology,0.0,0.0005790387955993051,0.00028951939779965256
sheng qiuping,PER,1,sheng qiuping,0.0,0.0005790387955993051,0.00028951939779965256
shellfish,ORG,1,shellfish,0.0,0.0005790387955993051,0.00028951939779965256
shein group ltd,ORG,1,shein group ltd,0.0,0.0005790387955993051,0.00028951939779965256
sheikh tahnoon,PER,1,sheikh tahnoon,0.0,0.0005790387955993051,0.00028951939779965256
sheikh,PER,1,sheikh,0.0,0.0005790387955993051,0.00028951939779965256
sheetgedung putih,PRD,1,sheetgedung putih,0.0,0.0005790387955993051,0.00028951939779965256
sheet gedung,EVT,1,sheet gedung,0.0,0.0005790387955993051,0.00028951939779965256
shaw,PER,1,shaw,0.0,0.0005790387955993051,0.00028951939779965256
shanghai jc intelligence co china,ORG,1,shanghai jc intelligence co china,0.0,0.0005790387955993051,0.00028951939779965256
shafira cendra,PER,1,shafira cendra,0.0,0.0005790387955993051,0.00028951939779965256
shafinaz nachiar,PER,1,shafinaz nachiar,0.0,0.0005790387955993051,0.00028951939779965256
setyo wisnu broto,PER,1,setyo wisnu broto,0.0,0.0005790387955993051,0.00028951939779965256
alot,ORG,1,alot,0.0,0.0005790387955993051,0.00028951939779965256
almuttaqin,PER,1,almuttaqin,0.0,0.0005790387955993051,0.00028951939779965256
alliance for automotive innovation,ORG,1,alliance for automotive innovation,0.0,0.0005790387955993051,0.00028951939779965256
allen,PER,1,allen,0.0,0.0005790387955993051,0.00028951939779965256
allah dolar,MON,1,allah dolar,0.0,0.0005790387955993051,0.00028951939779965256
alkohol eropa,PRD,1,alkohol eropa,0.0,0.0005790387955993051,0.00028951939779965256
aljazair,GPE,1,aljazair,0.0,0.0005790387955993051,0.00028951939779965256
sidik,PER,1,sidik,0.0,0.0005790387955993051,0.00028951939779965256
sidang kongres rakyat nasional,EVT,1,sidang kongres rakyat nasional,0.0,0.0005790387955993051,0.00028951939779965256
sidang gabungan kongres,EVT,1,sidang gabungan kongres,0.0,0.0005790387955993051,0.00028951939779965256
sidang,EVT,1,sidang,0.0,0.0005790387955993051,0.00028951939779965256
shutterstock jakarta,LOC,1,shutterstock jakarta,0.0,0.0005790387955993051,0.00028951939779965256
shopeepay,PRD,1,shopeepay,0.0,0.0005790387955993051,0.00028951939779965256
shiseido,ORG,1,shiseido,0.0,0.0005790387955993051,0.00028951939779965256
shinta kamdani,PER,1,shinta kamdani,0.0,0.0005790387955993051,0.00028951939779965256
shinhan,ORG,1,shinhan,0.0,0.0005790387955993051,0.00028951939779965256
burnstein,ORG,1,burnstein,0.0,0.0005790387955993051,0.00028951939779965256
burgess,PER,1,burgess,0.0,0.0005790387955993051,0.00028951939779965256
bumi,PRD,1,bumi,0.0,0.0005790387955993051,0.00028951939779965256
bulan uin maulana malik ibrahim malang,ORG,1,bulan uin maulana malik ibrahim malang,0.0,0.0005790387955993051,0.00028951939779965256
buffet,ORG,1,buffet,0.0,0.0005790387955993051,0.00028951939779965256
budi winantya,PER,1,budi winantya,0.0,0.0005790387955993051,0.00028951939779965256
budapest,GPE,1,budapest,0.0,0.0005790387955993051,0.00028951939779965256
buah buahan sayuran,PRD,1,buah buahan sayuran,0.0,0.0005790387955993051,0.00028951939779965256
bts,ORG,1,bts,0.0,0.0005790387955993051,0.00028951939779965256
btctercatat,PRD,1,btctercatat,0.0,0.0005790387955993051,0.00028951939779965256
btcke,PRD,1,btcke,0.0,0.0005790387955993051,0.00028951939779965256
silikon,PRD,1,silikon,0.0,0.0005790387955993051,0.00028951939779965256
aluminium eropa,PRD,1,aluminium eropa,0.0,0.0005790387955993051,0.00028951939779965256
alpukat sepatu kets,PRD,1,alpukat sepatu kets,0.0,0.0005790387955993051,0.00028951939779965256
alpukat sepatu,PRD,1,alpukat sepatu,0.0,0.0005790387955993051,0.00028951939779965256
alpen partners international,ORG,1,alpen partners international,0.0,0.0005790387955993051,0.00028951939779965256
skema rantai,PRD,1,skema rantai,0.0,0.0005790387955993051,0.00028951939779965256
sk,PRD,1,sk,0.0,0.0005790387955993051,0.00028951939779965256
sjafrie sjamsoeddin,PER,1,sjafrie sjamsoeddin,0.0,0.0005790387955993051,0.00028951939779965256
sistem persenjataan,PRD,1,sistem persenjataan,0.0,0.0005790387955993051,0.00028951939779965256
sistem penglihatan robot humanoid,PRD,1,sistem penglihatan robot humanoid,0.0,0.0005790387955993051,0.00028951939779965256
sistem operasi android,PRD,1,sistem operasi android,0.0,0.0005790387955993051,0.00028951939779965256
sistem operasi,PRD,1,sistem operasi,0.0,0.0005790387955993051,0.00028951939779965256
sirip,ORG,1,sirip,0.0,0.0005790387955993051,0.00028951939779965256
singapurapada,GPE,1,singapurapada,0.0,0.0005790387955993051,0.00028951939779965256
sindonews,PRD,1,sindonews,0.0,0.0005790387955993051,0.00028951939779965256
sinagacopyright,ORG,1,sinagacopyright,0.0,0.0005790387955993051,0.00028951939779965256
sinaga,ORG,1,sinaga,0.0,0.0005790387955993051,0.00028951939779965256
simon aloysius mantiri,PER,1,simon aloysius mantiri,0.0,0.0005790387955993051,0.00028951939779965256
siluman,PRD,1,siluman,0.0,0.0005790387955993051,0.00028951939779965256
bursa saham,ORG,1,bursa saham,0.0,0.0005790387955993051,0.00028951939779965256
bursa as,ORG,1,bursa as,0.0,0.0005790387955993051,0.00028951939779965256
softbank group corp,ORG,1,softbank group corp,0.0,0.0005790387955993051,0.00028951939779965256
softbank,ORG,1,softbank,0.0,0.0005790387955993051,0.00028951939779965256
soft drink,PRD,1,soft drink,0.0,0.0005790387955993051,0.00028951939779965256
soekarno hatta,PER,1,soekarno hatta,0.0,0.0005790387955993051,0.00028951939779965256
society of motor manufacturers and traders smmt inggris,ORG,1,society of motor manufacturers and traders smmt inggris,0.0,0.0005790387955993051,0.00028951939779965256
social friday,EVT,1,social friday,0.0,0.0005790387955993051,0.00028951939779965256
social and governance,PRD,1,social and governance,0.0,0.0005790387955993051,0.00028951939779965256
smeltertersebut,ORG,1,smeltertersebut,0.0,0.0005790387955993051,0.00028951939779965256
smelterbakal,PRD,1,smelterbakal,0.0,0.0005790387955993051,0.00028951939779965256
smelter,ORG,1,smelter,0.0,0.0005790387955993051,0.00028951939779965256
smartphoneglobal,PRD,1,smartphoneglobal,0.0,0.0005790387955993051,0.00028951939779965256
smartphone as,PRD,1,smartphone as,0.0,0.0005790387955993051,0.00028951939779965256
smart toilet,PRD,1,smart toilet,0.0,0.0005790387955993051,0.00028951939779965256
smart investor,ORG,1,smart investor,0.0,0.0005790387955993051,0.00028951939779965256
sm,ORG,1,sm,0.0,0.0005790387955993051,0.00028951939779965256
skrap besi,PRD,1,skrap besi,0.0,0.0005790387955993051,0.00028951939779965256
spillover,PRD,1,spillover,0.0,0.0005790387955993051,0.00028951939779965256
spi,ORG,1,spi,0.0,0.0005790387955993051,0.00028951939779965256
special economic zone,EVT,1,special economic zone,0.0,0.0005790387955993051,0.00028951939779965256
spanyol,GPE,1,spanyol,0.0,0.0005790387955993051,0.00028951939779965256
soya,PER,1,soya,0.0,0.0005790387955993051,0.00028951939779965256
southern airlines,ORG,1,southern airlines,0.0,0.0005790387955993051,0.00028951939779965256
south china morning post,ORG,1,south china morning post,0.0,0.0005790387955993051,0.00028951939779965256
sorbo technology,ORG,1,sorbo technology,0.0,0.0005790387955993051,0.00028951939779965256
sopa images lightrocket,ORG,1,sopa images lightrocket,0.0,0.0005790387955993051,0.00028951939779965256
soo hyang,PER,1,soo hyang,0.0,0.0005790387955993051,0.00028951939779965256
soo,NOR,1,soo,0.0,0.0005790387955993051,0.00028951939779965256
sony,ORG,1,sony,0.0,0.0005790387955993051,0.00028951939779965256
sonny samuel,PER,1,sonny samuel,0.0,0.0005790387955993051,0.00028951939779965256
sonny,PER,1,sonny,0.0,0.0005790387955993051,0.00028951939779965256
sonexay siphandone,PER,1,sonexay siphandone,0.0,0.0005790387955993051,0.00028951939779965256
sofyan djalil,PER,1,sofyan djalil,0.0,0.0005790387955993051,0.00028951939779965256
brunei,GPE,1,brunei,0.0,0.0005790387955993051,0.00028951939779965256
bruce,PER,1,bruce,0.0,0.0005790387955993051,0.00028951939779965256
brms,ORG,1,brms,0.0,0.0005790387955993051,0.00028951939779965256
bris,NOR,1,bris,0.0,0.0005790387955993051,0.00028951939779965256
brightbill,ORG,1,brightbill,0.0,0.0005790387955993051,0.00028951939779965256
brief,PRD,1,brief,0.0,0.0005790387955993051,0.00028951939779965256
brics indonesia,ORG,1,brics indonesia,0.0,0.0005790387955993051,0.00028951939779965256
brian platt,PER,1,brian platt,0.0,0.0005790387955993051,0.00028951939779965256
bri danareksa sekuritas,ORG,1,bri danareksa sekuritas,0.0,0.0005790387955993051,0.00028951939779965256
srf,ORG,1,srf,0.0,0.0005790387955993051,0.00028951939779965256
srbi,ORG,1,srbi,0.0,0.0005790387955993051,0.00028951939779965256
squawk box,EVT,1,squawk box,0.0,0.0005790387955993051,0.00028951939779965256
spring meetings,EVT,1,spring meetings,0.0,0.0005790387955993051,0.00028951939779965256
spp ikan jack,PRD,1,spp ikan jack,0.0,0.0005790387955993051,0.00028951939779965256
spot,PRD,1,spot,0.0,0.0005790387955993051,0.00028951939779965256
sport,ORG,1,sport,0.0,0.0005790387955993051,0.00028951939779965256
stasiun,ORG,1,stasiun,0.0,0.0005790387955993051,0.00028951939779965256
stanley rocky,PER,1,stanley rocky,0.0,0.0005790387955993051,0.00028951939779965256
standard qris,ORG,1,standard qris,0.0,0.0005790387955993051,0.00028951939779965256
standar qr code,PRD,1,standar qr code,0.0,0.0005790387955993051,0.00028951939779965256
standar,LAW,1,standar,0.0,0.0005790387955993051,0.00028951939779965256
staf ahli menteri perindustrian,NOR,1,staf ahli menteri perindustrian,0.0,0.0005790387955993051,0.00028951939779965256
staf ahli menteri perdagangan bidang hubungan internasional,NOR,1,staf ahli menteri perdagangan bidang hubungan internasional,0.0,0.0005790387955993051,0.00028951939779965256
staf ahli menteri kelautan dan perikanan,NOR,1,staf ahli menteri kelautan dan perikanan,0.0,0.0005790387955993051,0.00028951939779965256
stabilitas sistem keuangan kssk,ORG,1,stabilitas sistem keuangan kssk,0.0,0.0005790387955993051,0.00028951939779965256
st,ORG,1,st,0.0,0.0005790387955993051,0.00028951939779965256
srimulyani,PER,1,srimulyani,0.0,0.0005790387955993051,0.00028951939779965256
sri agung handayani,PER,1,sri agung handayani,0.0,0.0005790387955993051,0.00028951939779965256
btcdi,PRD,1,btcdi,0.0,0.0005790387955993051,0.00028951939779965256
btc altcoin,PRD,1,btc altcoin,0.0,0.0005790387955993051,0.00028951939779965256
bspi aturan,LAW,1,bspi aturan,0.0,0.0005790387955993051,0.00028951939779965256
bruto pdb,PRD,1,bruto pdb,0.0,0.0005790387955993051,0.00028951939779965256
streetsemakin,ORG,1,streetsemakin,0.0,0.0005790387955993051,0.00028951939779965256
street journalmenyebut,PRD,1,street journalmenyebut,0.0,0.0005790387955993051,0.00028951939779965256
street journalmenunjukkan,ORG,1,street journalmenunjukkan,0.0,0.0005790387955993051,0.00028951939779965256
strategic,ORG,1,strategic,0.0,0.0005790387955993051,0.00028951939779965256
straits times,ORG,1,straits times,0.0,0.0005790387955993051,0.00028951939779965256
stm,ORG,1,stm,0.0,0.0005790387955993051,0.00028951939779965256
stie,ORG,1,stie,0.0,0.0005790387955993051,0.00028951939779965256
steve shriver,PER,1,steve shriver,0.0,0.0005790387955993051,0.00028951939779965256
steve jobs,PER,1,steve jobs,0.0,0.0005790387955993051,0.00028951939779965256
steve,PER,1,steve,0.0,0.0005790387955993051,0.00028951939779965256
stephanie lai bloomberg news bloomberg,ORG,1,stephanie lai bloomberg news bloomberg,0.0,0.0005790387955993051,0.00028951939779965256
stellantis ford,ORG,1,stellantis ford,0.0,0.0005790387955993051,0.00028951939779965256
steinbaum,ORG,1,steinbaum,0.0,0.0005790387955993051,0.00028951939779965256
steelnasional,ORG,1,steelnasional,0.0,0.0005790387955993051,0.00028951939779965256
steeldunia,ORG,1,steeldunia,0.0,0.0005790387955993051,0.00028951939779965256
state,ORG,1,state,0.0,0.0005790387955993051,0.00028951939779965256
bpc,NOR,1,bpc,0.0,0.0005790387955993051,0.00028951939779965256
bozzella,ORG,1,bozzella,0.0,0.0005790387955993051,0.00028951939779965256
box cnbc,PRD,1,box cnbc,0.0,0.0005790387955993051,0.00028951939779965256
box,PRD,1,box,0.0,0.0005790387955993051,0.00028951939779965256
botswana,GPE,1,botswana,0.0,0.0005790387955993051,0.00028951939779965256
bosnia,GPE,1,bosnia,0.0,0.0005790387955993051,0.00028951939779965256
sudrajat djiwandono,PER,1,sudrajat djiwandono,0.0,0.0005790387955993051,0.00028951939779965256
sudan,GPE,1,sudan,0.0,0.0005790387955993051,0.00028951939779965256
subrahmanyam jaishankar,PER,1,subrahmanyam jaishankar,0.0,0.0005790387955993051,0.00028951939779965256
subiantoterkait,PER,1,subiantoterkait,0.0,0.0005790387955993051,0.00028951939779965256
subiantomengatakan,PER,1,subiantomengatakan,0.0,0.0005790387955993051,0.00028951939779965256
subiantoberencana,PER,1,subiantoberencana,0.0,0.0005790387955993051,0.00028951939779965256
subaru,ORG,1,subaru,0.0,0.0005790387955993051,0.00028951939779965256
suara,ORG,1,suara,0.0,0.0005790387955993051,0.00028951939779965256
stubb,PER,1,stubb,0.0,0.0005790387955993051,0.00028951939779965256
strengthening resilience redefining standards championing industry and the digital shift,EVT,1,strengthening resilience redefining standards championing industry and the digital shift,0.0,0.0005790387955993051,0.00028951939779965256
sun as,ORG,1,sun as,0.0,0.0005790387955993051,0.00028951939779965256
sun,ORG,1,sun,0.0,0.0005790387955993051,0.00028951939779965256
sumber gambar alamy dunia,ORG,1,sumber gambar alamy dunia,0.0,0.0005790387955993051,0.00028951939779965256
sumber daya mineral,ORG,1,sumber daya mineral,0.0,0.0005790387955993051,0.00028951939779965256
sumber,ORG,1,sumber,0.0,0.0005790387955993051,0.00028951939779965256
sultan brunei,NOR,1,sultan brunei,0.0,0.0005790387955993051,0.00028951939779965256
sullivan,ORG,1,sullivan,0.0,0.0005790387955993051,0.00028951939779965256
sulistio,ORG,1,sulistio,0.0,0.0005790387955993051,0.00028951939779965256
sugionomelakukan,PER,1,sugionomelakukan,0.0,0.0005790387955993051,0.00028951939779965256
bretton woods general agreement on tariffs and trade gatt,LAW,1,bretton woods general agreement on tariffs and trade gatt,0.0,0.0005790387955993051,0.00028951939779965256
brendan murray,PER,1,brendan murray,0.0,0.0005790387955993051,0.00028951939779965256
brains partai demokrat,NOR,1,brains partai demokrat,0.0,0.0005790387955993051,0.00028951939779965256
bpsi,ORG,1,bpsi,0.0,0.0005790387955993051,0.00028951939779965256
bpmi sekretariat presiden jakarta,NOR,1,bpmi sekretariat presiden jakarta,0.0,0.0005790387955993051,0.00028951939779965256
bpjs ketenagakerjaan bpjs tk,NOR,1,bpjs ketenagakerjaan bpjs tk,0.0,0.0005790387955993051,0.00028951939779965256
bpjph,LAW,1,bpjph,0.0,0.0005790387955993051,0.00028951939779965256
suv outback,PRD,1,suv outback,0.0,0.0005790387955993051,0.00028951939779965256
sutopo,PRD,1,sutopo,0.0,0.0005790387955993051,0.00028951939779965256
susu kedelai,PRD,1,susu kedelai,0.0,0.0005790387955993051,0.00028951939779965256
susiwijono moegiarso,PER,1,susiwijono moegiarso,0.0,0.0005790387955993051,0.00028951939779965256
susiwijono,PER,1,susiwijono,0.0,0.0005790387955993051,0.00028951939779965256
susianto,PER,1,susianto,0.0,0.0005790387955993051,0.00028951939779965256
sushma,NOR,1,sushma,0.0,0.0005790387955993051,0.00028951939779965256
surveiwall,EVT,1,surveiwall,0.0,0.0005790387955993051,0.00028951939779965256
surveireuters,ORG,1,surveireuters,0.0,0.0005790387955993051,0.00028951939779965256
surveibloomberg news,ORG,1,surveibloomberg news,0.0,0.0005790387955993051,0.00028951939779965256
survei,NOR,1,survei,0.0,0.0005790387955993051,0.00028951939779965256
surat utang pemerintah as,LAW,1,surat utang pemerintah as,0.0,0.0005790387955993051,0.00028951939779965256
surat utang pemerintah,LAW,1,surat utang pemerintah,0.0,0.0005790387955993051,0.00028951939779965256
surat kabarglobe and,ORG,1,surat kabarglobe and,0.0,0.0005790387955993051,0.00028951939779965256
suqian,GPE,1,suqian,0.0,0.0005790387955993051,0.00028951939779965256
sunyang,ORG,1,sunyang,0.0,0.0005790387955993051,0.00028951939779965256
tacos,GPE,1,tacos,0.0,0.0005790387955993051,0.00028951939779965256
taco trade taco,PRD,1,taco trade taco,0.0,0.0005790387955993051,0.00028951939779965256
taco trade,PRD,1,taco trade,0.0,0.0005790387955993051,0.00028951939779965256
tablet,PRD,1,tablet,0.0,0.0005790387955993051,0.00028951939779965256
ta hoang,PER,1,ta hoang,0.0,0.0005790387955993051,0.00028951939779965256
sydney hong kong,ORG,1,sydney hong kong,0.0,0.0005790387955993051,0.00028951939779965256
sybilla gross,ORG,1,sybilla gross,0.0,0.0005790387955993051,0.00028951939779965256
sybilla,ORG,1,sybilla,0.0,0.0005790387955993051,0.00028951939779965256
syahrir,PER,1,syahrir,0.0,0.0005790387955993051,0.00028951939779965256
syahganda nainggolan,PER,1,syahganda nainggolan,0.0,0.0005790387955993051,0.00028951939779965256
syafruddin karimi,PER,1,syafruddin karimi,0.0,0.0005790387955993051,0.00028951939779965256
swonk,PER,1,swonk,0.0,0.0005790387955993051,0.00028951939779965256
swiss turki,GPE,1,swiss turki,0.0,0.0005790387955993051,0.00028951939779965256
swf,ORG,1,swf,0.0,0.0005790387955993051,0.00028951939779965256
swediaswedia,GPE,1,swediaswedia,0.0,0.0005790387955993051,0.00028951939779965256
swaraj,PER,1,swaraj,0.0,0.0005790387955993051,0.00028951939779965256
bbn,ORG,1,bbn,0.0,0.0005790387955993051,0.00028951939779965256
bbca,ORG,1,bbca,0.0,0.0005790387955993051,0.00028951939779965256
bbc news indonesia,ORG,1,bbc news indonesia,0.0,0.0005790387955993051,0.00028951939779965256
bbc news,ORG,1,bbc news,0.0,0.0005790387955993051,0.00028951939779965256
bbc getty,ORG,1,bbc getty,0.0,0.0005790387955993051,0.00028951939779965256
bortiandy tobing,PER,1,bortiandy tobing,0.0,0.0005790387955993051,0.00028951939779965256
boneka mainan,PRD,1,boneka mainan,0.0,0.0005790387955993051,0.00028951939779965256
tambang bijih nikel,LOC,1,tambang bijih nikel,0.0,0.0005790387955993051,0.00028951939779965256
tambak udang,ORG,1,tambak udang,0.0,0.0005790387955993051,0.00028951939779965256
tamara,ORG,1,tamara,0.0,0.0005790387955993051,0.00028951939779965256
talylor greene,PER,1,talylor greene,0.0,0.0005790387955993051,0.00028951939779965256
